Comments,Label
అన్నయ్య చెబుతుంటే నోరు ఊరిపోతున్నాది,0
ఇంట్లో వంటలు వందితె తెలుస్తాయి యే వంటలో ఏంటో అనీ ,0
nenu vunnanunenu vinnanunenu chusanu all are eligible for the oscar level performance,0
mimmalni chustunte allu ramalingayyagaru comidy chusinattu vundi malli,0
hahaha papam aravind garu rathri nidra lo kuda tieup antey bayam vachetatlu undi,0
maa allu aravind gari comedy super allu sir plz meeru movies loo act cheyandi,0
allu aravind garilo manchi actor vunnaru hilarious,0
chachipothe pedakaram poyedhiga andhuku bathikavra,1
mulapeta lo   years chadhukuna,0
ఏ జన్మలో ఏం పాపం చేసారోచిరంజీవి గారు ఇలాంటి వారికి జన్మనిచ్చారు,1
ఎవరి కొండముచ్చు మొహాలు ,1
చీ ఫో మెగా ఫ్యామలీకి పారువ్ తీయడానికి పుటవ్ అని నా అభిప్రాయం,1
magadiki aada vesham vesinattundhi srija aa maathranike pelli meedha pelli siggundali,1
dhobbey dhobbey antunnav enti chiraku dhobbinchadam baga alavatu anukunta neeku,1
ఇలాంటి వీడియోస్ పెట్టి మా పరువు తీయకండి,1
pillala gurinchi alochinchi husband tho kaliste andariki baguntundi pls take care,0
వాళ్లూ ఎలా ఉంటే మనకు ఎందుకు వాళ్ళ సొంతవిశాయలు,0
kothaga ee dharidram  inka vellu start chesaru,1
ఛీ ఛీనాకు చచ్చి పోవలనిపిస్తుంది,1
ntr anna la acting cheyleantey enko  janma ettale evarinaa jai ntr anna,0
dheni bhaga  deangali  rojani,1
abbabba em reply echadu boss supper,0
తులసి మొక్క సార్ పవన్ కళ్యాణ్ గారు,0
వెంకీ మామ ఫ్యాన్స్ జై వెంకీ మామ,0
bokka spritual ela champukkunnte years baby,1
ఇక్కడ కామెడీ ఎక్కడ ఉంది రా బాబు మీ over action మీరు,1
washing powder nirma neevu maa mukyamantri awadam maa karrma,1
మామఎప్పుడూ gun రెఢీ గా ఉంచుతాడు,0
oka family motham industry akramincheste prati okkaru ilage matladali tappadu,0
re endukura overacting thengutunnav,1
cheppindi chalu denge bokka,1
ee yadava monna balayya nu kuda alage annadu,1
a gundey brathakali bro,0
మనోడు వెంకీ  బ్యాచ్ job pakka,0
meku kuda manchi bavisath unntadi,0
వాడు చదవలేదు అని అర్థం అవుతుంది,0
atluntadhi mannolathini,0
chillara bokugallu,1
nijanga ilanti extraordinary persons untaru ,0
nijamga ala ante principal urukuntadantava bhayya,0
ma principal ni antha mata ante internals lo fasak ,0
nuvvu nee fake muchatlu,1
vinevallu verrypappalithe edina cheptharynammandi nammandi,1
ahh bongule,1
erripuk gallu meru,1
pedda sollugaadu,1
nijamga aadu annadaveedu kurchoni sollu dhobbuthunnadu,1
brahmini name yenduku raaorey tingaroda as amai paruvu teestunavu,1
వీడికి ఎక్కడ ఏ మాట్లాడాలో తెలిస్తే ఈ పాటికి ఎమ్మెల్యే అయ్యేవాడు పాపం బ్రాహ్మణి వీడిని ఎలా భరిస్తుందో ఏంటో,1
emana common sense unda ra lokesh nikuaa video ki ni wife name mention cheyadamfirst tym anpinchindi nuv nijam ga pappu anim,1
alaanti goppollaki ilaanti goppolle pudatharu,0
meeru ala antunte goosebumps vastunay sir,0
malli thintanu antadu chusava adhi comedy,0
jaffa mega family,1
uvvvvvvvvvvvvv  joke bagundi pulka,1
meru eppudu telugu lone matlada tharu ,0
anna boss mega star rc   ki dance ki andariki punakam ravalla anna,0
జానీ మేటర్ చాలా సూపర్ గా ఇచ్చారు గాడ్ బ్లెస్స్ యు,0
shekhar gadu endi na ninnu pilchedi,1
anna nv thopu neki sati yevaru leru,0
మంచి ఆన్సర్ ఇచ్చారు బ్రో,0
chala smart anna nvupuri sir koduku anioinchukunnav,0
super cover drive puri babu,0
మెగా ఫ్యామిలీ  అంటే నాకు చాలా ఇష్టం  అందులో  మా బాస్  చిరంజీవి  గారు,0
yadava veshalu taginchukunte baguntadi,1
gudda balisindara aadiga balayya fans ikkada,1
vediki gudda baga balisindi anukuntabalayya babu meeda jokes endukura ep,1
ne dramalu ayana daggariki velli chey muthipallu ralakodatadu,1
chempa pagilddemo,1
are babu niku endukura,1
adi gadu bathroom velli vachi kadukkuntunadu,1
dance show erripuku chesesaru kadhara comedy zabardast lo cheyandi d lo dance cheyandi erripuku director erripuku editing,1
i miss your పేరడీ సాంగ్స్ ఇన్ జబర్థస్త్ andi,0
xlent meeku meere saativery ,0
ఇప్పుడు ఈయన అందరికీ ట్రాఫిక్ సిగ్నల్స్ గురించి చాలా చక్కగా పాటం చెప్పగలదు ఎందుకంటే గొప్ప గుణపాఠం ని కళ్ళారా వీక్షించారు కాబట్టి,0
ఆశ్చర్యం ఏంటంటే చాలామంది ట్రాక్ క్రాస్ చేసి వచ్చేసారుబహుశా ఇప్పటికయినా అక్కడొక గేట్ ఉండాలనిదాన్ని అక్కడి వారందరూ పాటించాలని కోరుకుందాం,0
in direct reshmi ke kiss aadiga du sudheer bhaiyya,0
manu garu meru involve avvakandi chala chiraku ga vuntundhi,1
తమ్ముడు రష్మీ కూడా నీ పాట కు ప్రాణం పోసింది,0
annaiah ani sarlu vinna vinnali anipistundi annaiah ni songs,0
nv enjoy chestu bale padavu,0
enti bhaya ala shock ichav ammaikudu la unde vadivi,0
trolls chese vallaki pandage e video tho,0
ma sudheer anna ekkadunte akkade navvulu,0
late iena parlaydhu movie mamuluga vundakudadhu movie,0
mangli enni songs padi peruthechukundho valla sister ee okka song tho antha peruthechukundhi you success continue like this sister,0
vedoka pulkagadu vinikanna prakash raj better,1
రమేష్ మాస్టర్ డ్యాన్స్ ప్రాక్టీస్ సూపర్ ఇదీ పద్దతి,0
yevaru e mogudu vadilesina pativratha  ,1
నీ బతుకు ఏంటి నువ్వు ఏం పనులు చేస్తావ్,1
ni batuku yente,1
veedi maatalaku yentha mandi kodathaaru veeni,1
karma ra swami,1
naaku okasari pisakalani undi apsommullu tinitelangana lo pisikinchukuntunnaru,1
chi yentra makikarma,1
moddakuduv,1
apande ra me ranku veshalu me kullu comedy,1
"mee chatha face llu 
mee kullu comedy tu",1
chachi urukuntavanni thaguthe,1
ఇండియన్ మైకేల్ జాక్సన్ ప్రభుదేవా గారు,0
telugu tamil industry la ki break dance nerpindhe prabhudevameru evergreen dancer sir,0
idhi dance ante super anna nee daggara evaraina sariporu mee vantilo undhi,0
hema kuturu chala chala baguntadi chala suma show lo chusanu,0
panikimalina,1
deeniki doolekkuva kovvu baga patti unnadi,1
ranku mundalu meru antha,1
బొంగేం కాదు నువ్వు ఇంటికి వెళ్లి చూడు నీకే తెలుస్తది,1
pakkode meda pade edvadam tappa inkem radhu vedeki,1
veedu aadi gaadu maaradu veediki stage cleaning pani ivvandi,1
aree aadi entra ni balupu koncam siggu emaina unda,1
arey cheppu tho kodatha,1
nee video chusanu bagundi vishnu,0
kallu dengaya broo,1
pulihora raja gadu appudu choosina ladies tho pulihora kaluputhu untadi niku vere pani leda  anni overaction video lu chestadu ,1
ekkuva seyaku inka chalu,1
kama kukka,1
audience be like  bengu  athi bengaku,1
charan cute cute expressins  chala bagunnadu,0
migataa pannendu gantalu bathrooms clean cheskuntavara dyper aadhi,1
eetv lekapote adukku tine vallu,1
"ari pulka family chusi videos aa evi
control words",1
nag garu chaitanya so beautiful  చాలా బాగున్నారు మా అభిమాన హీరోలు,0
gunturodi yetakaram ante itlane untadi mari ,0
అట్లుంటది మా ప్రభాస్ అన్న తోటి కెవ్వు కేక అంతే,0
ok andi mari vallu sampadinchukovadanike ga vallu hero avadanike ga  maku   or   avutundi office nundi camp nundi ravadaniki  adi ma family kosam andaru ante javan lanti valla to manakenti polika,0
ఎవరు ఈవిడ ఒక ఫుల్ కొట్టి వచ్చినట్లు ఉంది,1
akka niku ekkuva inda endimata sariga ratle,1
meeru moosukunte baguntadi,1
guvva balupu bagundhe niku,1
super cute జోడీ god bless యూ,0
so much transformation in శ్రీముఖి  very good anchoring,0
chala manchi singer  but win avvaladu but he will reach his success,0
deeni over ackshan ekkuva aiendi chitra gari voice kanty emi baga lydu avidaaa chala paddathi ga untaru,1
"dabulu iste adi padindi
dabulu iste villu act chesaru
lavadaga laga undi set kaledu",1
e bogada aadi gadu unte show sanka nakinatte,1
amma pai joke enty raaa avulagallraa,1
tokka jokes,1
adhi nuv ekkuvachaiku ra kojja,1
pilla puk comedy,1
chala worst ga undi,1
modda lo comedy,1
specs teyi ra yedava,1
amma anaadhi inkokadu vastunaadu antaadhi nee bongulo comedy nuvu,1
నోరు ముయ్ వాడు పరిపాలనా చేతగాని వాళ్లకి అన్న అంతే,1
ఇలాంటి వెదవ పనులు మానండి,1
inni rojulaki veedni correct ga dengaruuu,1
sollu nayala,1
vidu vidi kullu jokulu thuuuu,1
reyyy houleee chaduvu meedha jokulu coment cheyyakuuu  daridrudaaa,1
ayithe poyi master gaadi modda guduvu,1
orey adhiga guddha mue,1
nuv velli vani solla cheeku aithe,1
god bless your relation madam జై సుధీర్ అన్న,0
నువ్వు సుధీర్ ని ఏనాడు పొగిడావులే నిన్న అయితే సుధీర్ ఎన్నోసార్లు పొగిడాడు చెత్త నా జఫ్ఫా,1
నిన్ సుతే నిన్ను చూస్తే చంప పగల్గొట్టల్ అనిపిస్తూవుంది రో,1
దీని దిక్కుమాలిన డాన్స్ ఏంటో,1
nattu ga  neku manishiki undalsina lakshanam okkati kooda ledhu kadha ra,1
ఈ మాట చాలు ఈ ధైర్యం చాలు ,0
ఇలాంటి సెలబ్రిటీలు ఇలా షోష్ కు రావాలి sir,0
తెలుగు తేజం ఇలాంటి మెడల్స్  ఇంకా తీసుకొని రావాలని కోరుకుంటున్నాము,0
etuvanti interviews kadhaa manaki kavalsinavi,0
ilantivi kaadha ee generation ki inspiring untadhiplz do more,0
superb మా,0
bagunnavu chai and pallavi,0
nv ni mokam,1
ఈ మొహం చూస్తే నక్ చాలా ఛిరక్ గా అనిపిస్తుంది,1
deenni chusina prati sari naku penta kurchunna feeling vastandi ,1
నిఖిల్ నీకు సూపర్ జోడి కావ్య,0
kavya చాలా అమాయకురాలు,0
దాని పువ్వు తాడిసిందో లేదో పోయి చూడు నీ నిమ్మకాయ వార్తలు,1
erripukulu,1
"ఇంత అందంగా ఎలా అంది మీరు
మీలానే మీ స్వరం కూడా చాల అందంగా ఉంది",0
chala chala bagunnav and nee voice kuda,0
patakanna manishi bavundi,0
abbo iragadesindi song vere level,0
modda gudisipotav bollywood content lamti movies tistey,1
thu vedu mokam tagaletta,1
నిజంగా మీరు హీరోయిన్ లా ఉన్నారు,0
కామెడీ కింగ్ బ్రహ్మీ గారు,0
brahmi ekkada untee akkada comedyy,0
బ్రహ్మీ సాఫ్ట్వేర్ ఇంజనీర్ ఐ లవ్ యు బ్రహ్మ sir ,0
sir malli meeru industry ki ravalai sir,0
సినీ కళామతల్లి ముద్దుబిడ్డ మెగాస్టార్ చిరంజీవి గారు హ్యాట్సాఫ్ టు యూ అన్నయ్య,0
తల్లి తండ్రుల పెంపకం అలా ఉండాలి హాయ్ నమస్తే అంటూ ఎంతో బాగుంది,0
పాప ఇతరులకు నమస్తే పెట్టడం చాలా బాగుంది ఇది మన సంప్రదాయం అంటే,0
nu thopu director anna,0
రంగస్థలం అప్పట్లో పాన్ ఇండియా మూవీ గా తిస్తె రికార్డ్స్ అన్ని బద్దలయ్యేవి,0
theatre lo chusi masth enjoyed,0
avinash మంచోడు బ్రో episode mottham choodu just నాగబాబు అనమని చెప్పాడు అంటా బ్రో episode lo,0
 ఆ పాప సాహసం గొప్పదే కానీ ఆ soldier ఓపిక కూడా గొప్పదే ,0
మరి సైనికుడి ఓపిక,0
 iddaru same dress try cheyandi ,0
 ఎవడు బిక్షం వేసే వారి భజన చేయాలి దీన్ని బట్టి చెప్పొచ్చు అన్న నువ్వు ఎందుకు టిఆర్ఎస్ భజన చేస్తున్నావు అని ,1
 nuvu chepu ra lakadikapul dubai ki yenduku velado donga malligadu ,1
 okka kcr thappa vere party vallaki amathram chepparu e thenmar ,0
 nvvu first e channel dheni kosam pettinav kcr kosama peoples ki emaina prayojanam vundhara entha sepu kcr sanka nakuthunnav ,1
 arey nuvu poyyi kcr gandhi naku ra manchiga matladithey memu kuda manchiga matladtham ,1
 arey shankar ga nvvu kcr sanka nakaku ra ,0
"idhi kadha kavalsidhi
jai kcr",0
rey first education health free ivvu racountry m cheddam anukuntunnav ra telangana katham chesina,0
"ondarga sachipora taagubothu kcr
talangana ki pattina daridram potadi",1
 శంకర్ రావు  జర ని భాష ఏంది బై  ఏం మాట్లాడుతున్నావ్ నీ కెమన్న జర్నలిజం విలువలు తెలుసా ఎంతిట్టుడు అది మార్చు భాష ,0
 నువ్వు ఎవడి ఉంపుడుగత్తెవో అందరికీ తెలిసిందే ,0
 నువ్వు తెరాస పార్టీ ఉంపుడు గత్తేనె కదా రా నువ్వు ,0
 anna samskaram undali koncham manishiga puttinappudu sampadhinchali ante elagaina sampadhinchochu kaani ilanti bhaashani janalaku nerputhu kaadhu ,0
 తెలంగాణ గౌరవాన్ని గుజరాతీ తాడిపార్ పడాల  ముందు ఉంచిన నత్తి గంజయ్ ,0
veedu gelisthe telangana people dhi kuda adhe situation,0
 dinikanna sigguchetu inkoti oundadhu  mery ma cm anni telangana pattina peedha,1
 thappem ledu cheppulu andistheoka ias cm kaallu mokkithene anni muskoni unna meeku idela thappuga anipisthundi ,0
 kcr appu inka akkuva chesadu kada adhi cheppu mari ,0
 first telangana gurunchi edvu  jai bjp ,0
 orey  nuvvu trs ki anthaki ammudu poyavu ra niku antha echaru ra trs party valli ,0
 kcr gadu em pikindo cheppu ra shanka  r,1
 kcr ke potenava ne bathuku ,1
 u r the brokar in the party of trs ,1
 arey r entha echchadu ra neeku ,0
nuvvu poyi ktr gudda naku jai bjp,1
 nuvvu dorikithe than thantharu pattukoni evariki kanabadaku ,0
 good bro mari   kotla appu chesina telangana gurinchi ndhuk matladav ,0
 kaleshwaram paristhiti anti bayaa ,0
 are o nuvvu sollu aapu thammi ,0
modi to kcr  ey ley pilla bacha nayala,1
 telangana prabutvam entha cheasindo chepav mari ,0
 niku kcr eche salary kuda mem pay chese tax ee ,0
 రైతు బంధు కావాలి కానీ   ఎకరాల లోపు ఉన్నోళ్లకి ఇవ్వాలి ,0
 రైతు బంద్ వల్ల ఎవరికీ లాభంరా  నాయన ఎవరికీ ఏకువా భూమి ఉంటే వాడికే ఏకువ లాభం నువ్వు నీ బ్రోకర్  జర్నలిజం ,0
 mr bandi అసలు   కి ముందు ని అస్థి ఎంత ఇప్పుడు నీ ఆస్థి ఎంత ,0
 arey babu asalu nuvu telangana lo m adikaram undhi ra matladaniki ,0
 manchi vishayam telusukunam sir dhanyavadalu ,0
 తెలంగాణ రాష్ట్రం లో rsp గారు ముఖ్యమంత్రి అవ్వడం ఎవ్వరూ ఆపలేరు ,0
shankar ninnu bjp kukka kottinattu kodutaru,1
 హత్యకు ప్లాన్ చేశారా ఒక మంత్రికి ఎంత సెక్యూరిటీ ఉంటుందో తెలుసా అంత మంది సెక్యూరిటీ ని తప్పించుకొని సామాన్యులు మంత్రిని హత్య చేసేంత ఉంటుందామంత్రిని కాపాడలేకపోతే ఆ సెక్యూరిటీ లకు ప్రజల సొమ్ముతో జీతాలు ఎందుకు ఇస్తున్నట్టు ,0
kcr  ktr chanchi povali anni black magic chesthunna jai bjp,1
 అరేయ్ బాబు నీ న్యూస్ మొత్తం trs పార్టీకి అనుకూలంగా ఉన్నది ,0
 రఘు మల్లన్న నే లోకం అన్నట్లు చేస్తున్నావ్  జర వేరే చెప్పు ,0
arey shankar lanti lucha galani namadhu vadu trs kukka,1
 valla kosam ne life risk chesukoku ,0
 police vallu cheppindi antha nijamena poorthi enquiry ayina tharavatha nuvvu vallanu criminals ani cheppu brother ,0
neeku kcr and ktr gaadu bichamesthundara,1
ఇందులో ఒక్క నిజం ఉంది లైఫ్ సాఫీగా జరిగేవాళ్ళు బయట పాడారు ఎందుకు అంటే వాళ్లకి అవకాశాలు ఉన్నాయి కాబట్టి,0
అంటేనే పెద్ద దరిద్రం దానిని మళ్లీ కళామ తల్లి అని పెద్ద పెద్ద స్పీచులు దంచుతారు గౌరవం మాటల్లో  కామం కళ్ళలో చండాలం మనసుసులో రోగం శరీరంలో ఉండే ఒకే ఒక వ్యవస్థ ,1
మీరు కొనుడు కాదు సారు నీ బిడ్డలాంటి ప్రజలు కొనాలి,0
నువ్వు ఏం అన్న కష్టం చేసి కొన్నాధా మా సొమ్మేగా ప్రజలది,0
na ayya somma aa paisalu ma daggara ni dengesina babbulu avi  emanna kontav,1
kcr nivi anni dongaa mataalu dongaa buddulu,1
anna challa chinna pilla e ammaini inthaalaa torcher chesthunnaru mee pillalanuu elaghe chesthey elaaa untadhi annadhi meruu ardham chesukondi inkaaa meruu elagheee chesthanuui antay devuduuu meeku thaghinaa mulyam chellisthaduuu nijangaa aaa thirupathi venkteshwarlu swamy untay mekuu emikakundaaa me minduu mi family lu kulipovalani korukuntunna from telangan,0
సిగ్గు లేదురా ఒక చిన్న పిల్లని troll చేయడానికి గాడిదరాజకీయాల కోసం చిన్న పిల్లలనీ కూడా లాగుతరా చీ ని బతుకులు,0
కడుపుకి అన్నం తింటున్నారా గడ్డి తింటున్నారాగాడుదు ల్లారా  చిన్న పిల్లని ఇమిటేట్ చేయ్యటానికి,1
అనిల్ గానీ వాయిస్ వింటే నాకు ఎక్కడో కలుది విడు విని మాటలువెస్ట్ న కొంది,0
కమెడియన్స్ మినిష్టర్లయితే ఇలాగే ఉంటుంది,0
అంబటి గారు బాగా చెప్పారు ముందు చెప్పిన ముగ్గురు దద్దమ్మలు కాబట్టే డేట్లు చెప్పారు నువ్వు గొప్పొడివి సామి,0
మీకు వంద నమస్కారాలు రా బాబు,0
"రాంబాబు గారు కరెక్ట్ గ చెప్పారు
మావల్ల కాదు అని చెప్పకుండా ఎప్పటికి అవుతుందో డేటు టైమ్ చెప్పలేముఅని చాలా హుందాగా ఒప్పుకున్నారు",0
పర్శంట్అరపర్శంటతొందర ఎందుకన్ననిదానంగాదుకుత,0
devudu anna padham chala strong feeling confident nii istundh,0
"తమ్ముడు తమ్ముడే పేకాట పేకాటే అన్నట్లు వుండాలి డబ్బు విషయంలో
boy friend bar friend bottle friend అని డబ్బులు పెడితే ఇలానే అవ్వుద్ధి",1
చార్మి పూర్తిగా కుదేలు నాకు ఇంకో la కనిపించింది,1
తైతక్కకి కూడా పెద్ద బొక్క పడిందంట కదా,0
poyi poyi bollywood vaalatho kalisi theesthey ilaane vuntundi,1
మీరు క్లారిటీగా వున్నారు,0
full clarity tho unnaru and correct ga chepparu  movies lo fan following veru real life lo fan following veru ,0
full video please bayya,0
experience lekapothe okasari poyi  posani adagandi ra  notti dula valani ela deal chesthamo,1
అది ఎప్పుడు అర్థం అవుతుందో ఈ పావలా గాళ్ళకి,0
ayya kulalu kosam kaadu manchi nayakudini yennukonedi,0
ఇదేదో జాలిమ్ లోషన్,0
"already political lo jagan mohan reddy garu back to back sixes kotti chupinchadu
edariki",0
"సినిమా వరకు pk ok
పాలిటిక్స్ నోనేను నీతో ఏకీభవిస్తున్నాను bro",0
bayata fans ni rechagottedhi ee chillar galle,1
enti kottedhi duck out ayyadu politics lo,1
pk inka ka pauk ap lo jokers ,1
ede poindi kaadu manaki,0
sri chaitanya sports encourage chesthundhi antey naku namadam kastam ga undhi,0
telangana dongalu evaru diniki kuda samadanam cheppandi,0
"kaleswaram sanka nakenchendevaru
dora",1
ఇలా ఏమి లేకుండా ఉన్న ఏకైక నాయకుడు apj abdul kalam gaaru మాత్రమే,0
ప్రభుత్వ సొమ్ము ఒక్క రూపాయి కూడా వెనుక  వేసుకోలేదంటే అది apj అబ్దుల్ కలామ్,0
అంత నిజాయితీ లేడు మోడీ అనవసరంగా డప్పు కోత్తకు ప్లీస్ వినలేక పోతున్న,1
సిగ్గుండాలి అబద్దాలు చెప్పడానికి ఫాల్తూ ఛానల్,1
నమ్మాలి మేము  ఆయన ఒక పూట తినే bill తన ఆస్తి అంటే నమ్ముతా  పిచ్చొడ్ని కదా,1
వెనక వేసింది కాదు గాని ఎంత ఖర్చు చేస్తున్నాడో చెప్పు అమ్మ,0
మేూడి డ్రేస్ ఖరీదు   లక్షలు  ఓక్కోక్క  డ్రెస్ కరిదు మరి ఇంత డబ్బు ఎక్కడినుంచి వచ్చాయమ్మ,0
మోడీ గారి బినామీ అయిన అదానీ ఆస్తి ఎంత ఉందో అది చెప్పు ముందు,0
నువ్వు చేపింది ఎవడు నమ్ముతడు సిగ్గు ఈజ్జతి ఉండాలి చెప్పడానికి  తు,0
పవిత్రతో పవిత్రభందం ప్రారంభించిన పవిత్రుడు నరేష్,0
pavitra ki pelli kakunda oka abyyai kapuram cheshindhi,1
సర్వసంగపరిచావులుగా ఉండవలసిన సన్యాసులు నీకెందుకు రాజకీయాలు,0
"దెయ్యాలు కనిపిస్తే ఎవరైనా దాడుసుకు టారు 
ఆ రావటం కూడా చూడు ఎలా వంచ్చాడో  అరుంధతి సినిమాలో పశుపతి లాగా",0
pora howle gah ekkkada nunchi mingey,1
అన్న కరెక్ట్ చెప్పినవ్ మొన్న యూపీ ఎలక్షన్లో నీవు వచ్చింది మమ్మల్ని హెల్ప్ చేసినావ్ ఇప్పుడు మేము తెలంగాణకు వచ్చి నీకు హెల్ప్ చేస్తాం బిజెపి ఎంఐఎం రెండు ఒకటే అన్నా చాలా కరెక్ట్ చెప్తున్నావ్ అన్న సూపర్ అన్న థాంక్స్,0
thanq shankaranna praveen anna ki screen ichinanduku happy to see you both,0
trs entha istha annadu ra niku nv em samsarivi kavu ra praveen,1
mimmalni  ekkado chusi nattunde,0
are pichi sulli gah   entha tiskunavra trs daggara,1
ivi news  antara asalu,0
shankar nuv kalsi e chanel ni nadipiyunri manchiguntadi,0
rey apara nee thelivithakkuva matalu,0
nuve pedda joker vi mallianna ni antunnaru,0
trs ku support cheste nuvve,0
na moddala mallanna,1
anna super bro,0
correct bro vadu  langa road meedha ammukuntaru,1
"fake news
news line",0
neevu great annasuper,0
nuvu trs nu adugura nuvo   ml ga mallanna kali gotiki sari povura nuvu ne batuku tho,0
edu oka suligadu jai mallanna,1
kcr bsp valu enni eastunaru month ki nek,0
jai teenmar mallanna,0
nivu kcr tho thov ra chilka,0
sanjay annani ante niku paguludhu hayi…,0
dhesaanni ammesevaadu yevadiki hero meekaa ,0
jai congress jai congress win pakka jai reavtha redd,0
తెలంగాణ వచ్చాక  పేదల బ్రతుకులు మారుతాయనుకుంటే mla జీవితాలు మారాయి ప్రతి mla కి వందల ఎకరాల భూములు అందులో farm హౌస్ లు,0
reventh reddy dhi gadidha moddavadu waste,1
bandi sanjay gadu amit shah kukka vadu poyi vadi kaalu nakutaru,1
kcr dhi barrey karrey mukku vadu waste pm ki,1
bjp kuda terrosit ey vadu lanja panulu evvaru cheyale,1
putin valla motham lokham lo inflation periginglu vadu cheshina langa paniki memu suffer avvuthunam,1
deal video thesi pettu  chetha news,0
bjp ni lepindi kcr and trs ippudu bjp ante ento trs ki ardam aindi bjp ki chance isthe trs ne mingesthundi ani,0
twitter tillu gabi banisa,0
ktr valla hyderabad baga devalop ayindhi jai ktr,0
తమ్ముడు నువ్వు సూపర్ నిజాన్ని ఈలాగే నిర్బయంగా చెప్పు ఎవ్వనికి భయపడకు,0
నిజాయితీ గా చెప్పావ్ అన్న జరిగింది జరిగినట్టుగా,0
telugu prajalu badhalu tirchedi one and only mahesh babu garu thankyou for your guts,0
నిమాటలు కడుపుకి అనం తినేవాడు ఎవరు నమరు జై హర్ష జై హర్ష హర్ష,1
its not about giving money its about giving satisfaction to viewers and spreading humanity,1
bro neku rip date daggaraku vachesindhi,1
logically what u said is exactly right appreciated the way you explained the concepts of government and other way of ruling good keep it up dear,0
anna నువ్వు దానం చెయ్యకపోతే చెయ్యకు దానం చేసే వారిని చడాకొట్టకు,1
తాను ఇంతకు ముందే చెప్పాడు నేను ఇలా videos చేయడానికి కారణం అందరూ inspire అవ్వాలి అని,0
arey nee antha chetha nakodukuni chudaledh ra ippativaraku,1
babhu నువ్వు movie rilease కాకుండా చెప్పే అబద్ధం కన్నా అతను చేసే సాయం గొప్పది nuv పెద్ద prad,1
your flow and bgm super bro chinchesav,0
prathi chillara gadu harshasai gurinchi matladame help chesina tappu ye ra babu meku,1
anna i want to say one thingu say mindblowing truths love u brother keep it up i really proud of you bro ,0
nuv annantha mathrana harsha sai midha abimanam thaggadu ra,1
bro moto vlogging lo andhari kanna nuvve ishtam naku,0
ee tata nexon antha lavda car nenu ekkada chudaledh ra,1
sir last time kohli newzealand t  series lo oka runout alany chesadu  mindblowing runout sir adhi,0
kl rahul is the biggest fraud in indian cricket,1
i feel like bhuvaneshwarkumar must be dropped from the upcoming matches because he is going for lot of runs in death overs,1
prathi chethanakoduku viratkohli ni anetode lavdapuk gallu,1
మీరు చెప్పింది నిజం తాను అలానే అనుకొని ఉంటాడు బాల్ నాకు ఇస్తే నేను కోటేవడిని అని అనుకున్నాడుకింగ్ అన్ని రుల్స్ మొత్తం తెలుసు అక్కడ,0
special respect for indian cricket thanks for  international board of australia,0
అన్నా చాలా ఇంప్రూవ్ అయ్యావ్ సూపర్,0
ఆవిడ మంత్రి అయ్యాక పిచ్చి ముదిరి ఎక్స్ట్రా జబర్దస్త్ అరుపులు అరుస్తుంది పట్టించుకోవద్దు,1
రోజా అనేది మనిషి కాదు అది వేస్ట్,1
lokesh anna nuv super anna i am proud of to see you like this way of speech jai lokesh,0
అన్నయ్య మనం రోడ్డుపై వెల్తుంటే కుక్క లు మెరుగు తుంది,1
roja neku dammu unta ys jagan ki cheers pompu yanduku anta ys vijayamma ni vishaka mp seat gelupuichuko lani dadamma nevu,1
లోకేష్ అన్న ఇప్పుడు ఇస్మార్ట్ శంకర్ లా తయారు అయ్యాడు పంచ్ ల మీద పంచ్ లు,0
annaaa telugu communication baanee improve cheshav,0
roja niku minister ichindhi ha shaka ki nayam cheystav ani cheera lu pampala miku antey anam garu cutdrawer lu pampala annadu saripoyindha power unnantha varaku baganey untundhi,1
rechipothunnaru adhikaram lo unnaru ani ahamkara dhorani,1
dont worry lokesh garu if government could not do it madam will hang them with in   days jabardast challenge count down starts they will be hanged under disa act at any cost,0
prathi daniki government tappu vundadu prajalu koncham marali attitude change ayithey ilanti jaragavu,0
పేదవాడు కి  జగన్ గారు  ఎ మంచి  పని చేస్తున్న  దానికి  కోర్టులో  కేసులు పెట్టి  న  బొల్లి గాడు కీ  ఓటు ఎవరు వెయరు,1
నీతి నిజాయితీ లకు మారు పేరుగా నిలిచిన వ్యక్తి ఆళ్ళ రామకృష్ణారెడ్డి అమరావతి రైతులకోసం నిజమైన పోరాటం చేసిన వ్యక్తి ఆయన పదికాలాలపాటు చల్లగా ఉండాలి,0
రామకృష్ణ  గారు బాదపడకండి  జగన్ గారు  మీకు మంచి భవిష్యత్తు ఉంటుంది,0
పార్టీ నుండి జంప్ కావాలంటే ఎవర్నో ఒకరిని తిట్టాలే స్వార్థం కోసం పార్టీ మారాలి,1
central lo vuntene addukku tintunam eka stete lo vaste anthe enga,1
entha mandhi bjp lo join aina kuda bjp ts govt form cheyyaledhu,1
ఒక బీజేపీ కార్యకర్త   మంది ఇతర పార్టీ కార్యకర్తలతో సమానం జై జై కోమటిరెడ్డి బ్రదర్స్ జై మోడీ,0
bjp sanka naku teenmar vartalu,1
v  ఛానల్ అంటే ఇంతకుముందు చాలా గౌరవం గా ఉండేది ఇప్పుడు బిజెపి డబ్బా కొడుతున్న ఛానల్ ఈ ఛానల్ వివేక్ ఛానల్ సేమ్,1
